start_node,edge_type,end_node
Q961022,P569,+1805-08-29T00:00:00Z
Q961022,P570,+1872-04-01T00:00:00Z
Q95151996,P569,+1955-12-27T00:00:00Z
Q568497,P569,+1630-02-08T00:00:00Z
Q568497,P570,+1721-01-26T00:00:00Z
Q94860802,P569,+1922-00-00T00:00:00Z
Q94860802,P570,+2015-00-00T00:00:00Z
Q2273334,P569,+1850-07-19T00:00:00Z
Q2273334,P570,+1891-06-12T00:00:00Z
Q1691593,P569,+1870-07-21T00:00:00Z
Q1691593,P570,+1948-11-26T00:00:00Z
Q16407074,P570,+1941-08-00T00:00:00Z
Q16407074,P569,+1887-02-27T00:00:00Z
Q30693734,P569,+1964-10-11T00:00:00Z
Q121003,P569,+1941-05-12T00:00:00Z
Q515298,P569,+1949-01-05T00:00:00Z
Q50391366,P569,+1829-03-13T00:00:00Z
Q50391366,P570,+1888-09-16T00:00:00Z
Q30526646,P569,+1987-08-19T00:00:00Z
Q1614517,P569,+1757-01-01T00:00:00Z
Q1614517,P570,+1811-01-01T00:00:00Z
Q129825,P569,+1974-11-02T00:00:00Z
Q7188538,P570,+1984-10-19T00:00:00Z
Q7188538,P569,+1901-09-12T00:00:00Z
Q19721314,P569,+1874-08-16T00:00:00Z
Q19721314,P570,+1936-09-26T00:00:00Z
Q11724588,P569,+1930-09-24T00:00:00Z
Q11724588,P570,+2008-02-21T00:00:00Z
Q637580,P569,+1955-01-01T00:00:00Z
Q94891417,P569,+1870-00-00T00:00:00Z
Q94891417,P570,+1938-00-00T00:00:00Z
Q600759,P569,+1920-09-16T00:00:00Z
Q600759,P570,+2012-10-06T00:00:00Z
Q95369762,P570,+1980-11-14T00:00:00Z
Q95369762,P569,+1905-05-04T00:00:00Z
Q974723,P569,+1942-05-19T00:00:00Z
Q974723,P570,+2021-02-20T00:00:00Z
Q1758674,P569,+1943-01-01T00:00:00Z
Q107369962,P569,+1930-00-00T00:00:00Z
Q107369962,P570,+2015-02-20T00:00:00Z
Q543381,P570,+2006-08-01T00:00:00Z
Q543381,P569,+1949-01-02T00:00:00Z
Q29378288,P570,+2015-05-17T00:00:00Z
Q29378288,P569,+1924-09-05T00:00:00Z
Q118293,P569,+1743-04-22T00:00:00Z
Q118293,P570,+1813-01-08T00:00:00Z
Q840630,P569,+1870-09-06T00:00:00Z
Q840630,P570,+1937-08-21T00:00:00Z
Q18331569,P569,+1966-09-26T00:00:00Z
Q1617229,P570,+1532-10-03T00:00:00Z
Q1617229,P569,+1490-00-00T00:00:00Z
Q498626,P569,+1471-01-01T00:00:00Z
Q498626,P570,+1527-03-10T00:00:00Z
Q1303789,P569,+1941-02-10T00:00:00Z
Q615625,P569,+1961-03-17T00:00:00Z
Q1171152,P569,+1679-02-03T00:00:00Z
Q1171152,P570,+1756-11-16T00:00:00Z
Q516375,P569,+1943-12-11T00:00:00Z
Q46830,P569,+1635-07-18T00:00:00Z
Q46830,P570,+1703-03-03T00:00:00Z
Q12042392,P569,+1930-02-26T00:00:00Z
Q108329710,P569,+1893-00-00T00:00:00Z
Q108329710,P570,+1957-04-26T00:00:00Z
Q96440169,P569,+1830-02-20T00:00:00Z
Q96440169,P570,+1894-08-18T00:00:00Z
Q1178723,P569,+1949-08-19T00:00:00Z
Q6128618,P569,+1930-05-06T00:00:00Z
Q6128618,P570,+2021-08-18T00:00:00Z
Q52550243,P569,+1844-01-30T00:00:00Z
Q52550243,P570,+1898-03-06T00:00:00Z
Q22977416,P569,+1803-00-00T00:00:00Z
Q22977416,P570,+1847-00-00T00:00:00Z
Q24545884,P569,+1953-02-16T00:00:00Z
Q352513,P569,+1549-06-18T00:00:00Z
Q352513,P570,+1604-09-30T00:00:00Z
Q1855648,P569,+1844-10-03T00:00:00Z
Q1855648,P570,+1927-02-28T00:00:00Z
Q63112518,P569,+1870-00-00T00:00:00Z
Q63112518,P570,+1905-02-16T00:00:00Z
Q68446,P569,+1930-03-08T00:00:00Z
Q68446,P570,+2023-03-13T00:00:00Z
Q97768865,P569,+1953-00-00T00:00:00Z
Q97768865,P570,+2013-05-04T00:00:00Z
Q168109,P569,+1919-02-02T00:00:00Z
Q168109,P570,+2003-10-01T00:00:00Z
Q15970853,P569,+1790-06-15T00:00:00Z
Q15970853,P570,+1862-01-01T00:00:00Z
Q12222503,P569,+1954-01-01T00:00:00Z
Q29419991,P570,+2017-04-19T00:00:00Z
Q29419991,P569,+1937-01-23T00:00:00Z
Q12319161,P569,+1639-01-19T00:00:00Z
Q12319161,P570,+1718-04-25T00:00:00Z
Q1333348,P569,+1807-02-14T00:00:00Z
Q1333348,P570,+1903-03-14T00:00:00Z
Q86525,P569,+1856-05-02T00:00:00Z
Q86525,P570,+1918-05-31T00:00:00Z
Q105593,P569,+1885-06-14T00:00:00Z
Q105593,P570,+1969-07-11T00:00:00Z
Q6968208,P570,+1975-07-29T00:00:00Z
Q6968208,P569,+1900-01-10T00:00:00Z
Q12301802,P569,+1950-02-20T00:00:00Z
Q2888341,P569,+1945-00-00T00:00:00Z
Q7452644,P570,+2003-06-04T00:00:00Z
Q7452644,P569,+1925-01-01T00:00:00Z
Q70867,P569,+1882-11-11T00:00:00Z
Q70867,P570,+1955-09-07T00:00:00Z
Q112390084,P569,+1956-00-00T00:00:00Z
Q6729570,P569,+1882-01-01T00:00:00Z
Q6729570,P570,+1968-01-01T00:00:00Z
Q3029370,P569,+1967-01-11T00:00:00Z
Q123225,P570,+1777-12-12T00:00:00Z
Q123225,P569,+1708-10-16T00:00:00Z
Q3229552,P570,+2010-10-23T00:00:00Z
Q3229552,P569,+1942-01-11T00:00:00Z
Q138890,P569,+1961-07-27T00:00:00Z
Q12036159,P569,+1882-07-09T00:00:00Z
Q12036159,P570,+1907-12-09T00:00:00Z
Q980955,P569,+1944-06-22T00:00:00Z
Q980955,P570,+1979-09-20T00:00:00Z
Q312835,P569,+1923-12-01T00:00:00Z
Q312835,P570,+2001-07-17T00:00:00Z
Q118713210,P569,+1903-01-01T00:00:00Z
Q118713210,P570,+1978-01-01T00:00:00Z
Q23871963,P570,+1851-03-15T00:00:00Z
Q23871963,P569,+1774-00-00T00:00:00Z
Q302835,P570,+1273-00-00T00:00:00Z
Q302835,P569,+1201-00-00T00:00:00Z
Q12161860,P569,+1859-00-00T00:00:00Z
Q12161860,P570,+1932-00-00T00:00:00Z
Q1543817,P569,+1955-08-07T00:00:00Z
Q1268869,P569,+1953-01-01T00:00:00Z
Q18744677,P569,+1846-02-12T00:00:00Z
Q18744677,P570,+1903-06-18T00:00:00Z
Q19842825,P569,+1966-03-02T00:00:00Z
Q95150870,P570,+1943-12-08T00:00:00Z
Q95150870,P569,+1883-01-05T00:00:00Z
Q334842,P570,+2001-10-25T00:00:00Z
Q334842,P569,+1927-08-18T00:00:00Z
Q94908176,P569,+1883-00-00T00:00:00Z
Q94908176,P570,+1916-00-00T00:00:00Z
Q633408,P569,+1652-12-25T00:00:00Z
Q633408,P570,+1713-10-20T00:00:00Z
Q2840644,P569,+1929-12-18T00:00:00Z
Q2840644,P570,+2017-08-02T00:00:00Z
Q95180441,P570,+1999-01-29T00:00:00Z
Q95180441,P569,+1914-05-01T00:00:00Z
Q1390616,P569,+1978-02-17T00:00:00Z
Q2965392,P569,+1954-01-10T00:00:00Z
Q5913724,P569,+1932-05-04T00:00:00Z
Q5913724,P570,+2016-10-08T00:00:00Z
Q442386,P569,+1962-09-16T00:00:00Z
Q47506734,P569,+1935-01-01T00:00:00Z
Q103746781,P569,+1938-00-00T00:00:00Z
Q103746781,P570,+2020-12-02T00:00:00Z
Q16497786,P569,+1957-04-21T00:00:00Z
Q16497786,P570,+2010-12-26T00:00:00Z
Q274978,P569,+1876-04-12T00:00:00Z
Q274978,P570,+1952-02-03T00:00:00Z
Q11133519,P569,+1948-01-01T00:00:00Z
Q1133878,P570,+1621-12-17T00:00:00Z
Q1133878,P569,+1568-01-01T00:00:00Z
Q8004676,P569,+1889-02-14T00:00:00Z
Q8004676,P570,+1964-06-29T00:00:00Z
Q22696846,P570,+1999-00-00T00:00:00Z
Q22696846,P569,+1953-00-00T00:00:00Z
Q447995,P570,+1952-05-22T00:00:00Z
Q447995,P569,+1870-08-28T00:00:00Z
Q2939844,P569,+1949-01-01T00:00:00Z
Q1698268,P569,+1808-11-10T00:00:00Z
Q1698268,P570,+1891-02-05T00:00:00Z
Q95176779,P569,+1954-11-11T00:00:00Z
Q650034,P570,+1441-00-00T00:00:00Z
Q650034,P569,+1390-00-00T00:00:00Z
Q672846,P569,+1916-08-31T00:00:00Z
Q672846,P570,+2018-01-25T00:00:00Z
Q712125,P569,+0101-01-01T00:00:00Z
Q712125,P570,+0201-01-01T00:00:00Z
Q3757246,P569,+1981-00-00T00:00:00Z
Q868,P569,-0384-00-00T00:00:00Z
Q868,P570,-0322-00-00T00:00:00Z
Q528753,P569,+1820-12-18T00:00:00Z
Q528753,P570,+1882-03-24T00:00:00Z
Q213687,P569,+1761-10-28T00:00:00Z
Q213687,P570,+1802-09-29T00:00:00Z
Q265902,P569,+1888-11-18T00:00:00Z
Q265902,P570,+1989-02-28T00:00:00Z
Q455947,P569,+1964-05-06T00:00:00Z
Q455947,P570,+1996-07-15T00:00:00Z
Q365733,P569,+1809-10-09T00:00:00Z
Q365733,P570,+1893-04-11T00:00:00Z
Q47925802,P569,+1843-03-25T00:00:00Z
Q47925802,P570,+1887-08-20T00:00:00Z
Q256448,P569,+1852-05-14T00:00:00Z
Q256448,P570,+1908-09-17T00:00:00Z
Q307,P569,+1564-02-15T00:00:00Z
Q307,P570,+1642-01-08T00:00:00Z
Q3132189,P569,+1875-06-16T00:00:00Z
Q3132189,P570,+1958-05-05T00:00:00Z
Q20557,P569,+1920-07-21T00:00:00Z
Q20557,P570,+1997-05-12T00:00:00Z
Q107611455,P569,+1939-00-00T00:00:00Z
Q107611455,P570,+2019-12-19T00:00:00Z
Q69187,P569,+1943-06-12T00:00:00Z
Q69187,P570,+2011-10-18T00:00:00Z
Q1067,P570,+1321-09-13T00:00:00Z
Q1067,P569,+1265-05-30T00:00:00Z
Q332693,P569,+1909-10-18T00:00:00Z
Q332693,P570,+2004-01-09T00:00:00Z
Q3103586,P569,+1958-12-21T00:00:00Z
Q29556949,P570,+1964-08-02T00:00:00Z
Q29556949,P569,+1873-08-09T00:00:00Z
Q22696610,P570,+1991-10-05T00:00:00Z
Q22696610,P569,+1934-07-02T00:00:00Z
Q505056,P569,+1932-02-07T00:00:00Z
Q107133108,P569,+1984-01-01T00:00:00Z
Q99391729,P569,+1963-01-01T00:00:00Z
Q122216302,P569,+1948-01-01T00:00:00Z
Q57554,P569,+1742-07-01T00:00:00Z
Q57554,P570,+1799-02-24T00:00:00Z
Q55772805,P569,+1907-01-01T00:00:00Z
Q55772805,P570,+1984-01-01T00:00:00Z
Q743278,P569,+1969-05-01T00:00:00Z
Q102115282,P569,+1914-01-01T00:00:00Z
Q102115282,P570,+1989-01-01T00:00:00Z
Q287839,P569,+1913-06-05T00:00:00Z
Q287839,P570,+1995-05-18T00:00:00Z
Q780259,P569,-0331-00-00T00:00:00Z
Q780259,P570,-0278-00-00T00:00:00Z
Q1611308,P569,+1909-04-30T00:00:00Z
Q1611308,P570,+1974-10-10T00:00:00Z
Q44271969,P569,+1973-01-01T00:00:00Z
Q20478927,P569,+1887-01-30T00:00:00Z
Q20478927,P570,+1946-12-03T00:00:00Z
Q96636,P569,+1660-01-01T00:00:00Z
Q96636,P570,+1726-04-05T00:00:00Z
Q96474882,P569,+1910-08-25T00:00:00Z
Q96474882,P570,+1990-01-29T00:00:00Z
Q5450624,P569,+1938-12-25T00:00:00Z
Q330616,P569,+1341-00-00T00:00:00Z
Q330616,P570,+1405-10-27T00:00:00Z
Q15845280,P569,+1862-10-18T00:00:00Z
Q15845280,P570,+1922-11-15T00:00:00Z
Q28722490,P569,+1964-01-15T00:00:00Z
Q8704,P569,+1901-12-05T00:00:00Z
Q8704,P570,+1966-12-15T00:00:00Z
Q21013069,P570,+1933-00-00T00:00:00Z
Q21013069,P569,+1857-00-00T00:00:00Z
Q37530941,P569,+1937-01-01T00:00:00Z
Q37530941,P570,+2020-11-15T00:00:00Z
Q20428006,P570,+1470-01-01T00:00:00Z
Q20428006,P569,+1500-00-00T00:00:00Z
Q98399920,P569,+1953-08-14T00:00:00Z
Q28723517,P569,+1940-05-25T00:00:00Z
Q60735,P569,+1949-07-18T00:00:00Z
Q106385,P569,+1944-01-01T00:00:00Z
Q95237563,P569,+1964-04-23T00:00:00Z
Q18016317,P570,+1853-01-01T00:00:00Z
Q3172241,P569,+1935-06-06T00:00:00Z
Q3172241,P570,+1994-05-30T00:00:00Z
Q21664677,P569,+1820-00-00T00:00:00Z
Q21664677,P570,+1908-00-00T00:00:00Z
Q1226984,P569,+1648-10-00T00:00:00Z
Q1226984,P570,+1718-10-01T00:00:00Z
Q710067,P569,+1874-08-07T00:00:00Z
Q710067,P570,+1954-11-29T00:00:00Z
Q325117,P569,+1746-01-15T00:00:00Z
Q325117,P570,+1807-04-02T00:00:00Z
Q13028528,P570,+1885-12-23T00:00:00Z
Q13028528,P569,+1818-08-30T00:00:00Z
Q1310668,P570,+1997-01-16T00:00:00Z
Q1310668,P569,+1905-06-22T00:00:00Z
Q581552,P569,+1780-10-10T00:00:00Z
Q581552,P570,+1844-11-14T00:00:00Z
Q969234,P569,+1628-00-00T00:00:00Z
Q969234,P570,+1696-12-28T00:00:00Z
Q314975,P569,+1645-08-16T00:00:00Z
Q314975,P570,+1696-05-11T00:00:00Z
Q79017,P569,+1906-04-16T00:00:00Z
Q79017,P570,+1987-06-06T00:00:00Z
Q5336549,P570,+1985-09-01T00:00:00Z
Q5336549,P569,+1903-04-06T00:00:00Z
Q735515,P569,+0080-01-01T00:00:00Z
Q735515,P570,+0150-01-01T00:00:00Z
Q94860727,P569,+1910-00-00T00:00:00Z
Q94860727,P570,+1973-00-00T00:00:00Z
Q716330,P569,+1952-05-16T00:00:00Z
Q716330,P570,+2023-02-05T00:00:00Z
Q21514259,P570,+2004-01-01T00:00:00Z
Q322001,P570,+1724-10-29T00:00:00Z
Q322001,P569,+1659-03-26T00:00:00Z
Q12393046,P569,+1895-04-06T00:00:00Z
Q12393046,P570,+1964-09-17T00:00:00Z
Q954771,P569,+1670-07-19T00:00:00Z
Q954771,P570,+1756-06-24T00:00:00Z
Q606286,P569,+1962-11-24T00:00:00Z
Q1126986,P569,+1863-11-25T00:00:00Z
Q1126986,P570,+1932-10-14T00:00:00Z
Q109493574,P570,+1942-00-00T00:00:00Z
Q109493574,P569,+1900-02-03T00:00:00Z
Q113957656,P569,+1932-05-02T00:00:00Z
Q5645245,P569,+1932-10-23T00:00:00Z
Q5645245,P570,+2012-05-26T00:00:00Z
Q15951699,P570,+2014-03-08T00:00:00Z
Q15951699,P569,+1939-11-03T00:00:00Z
Q1336424,P569,-0500-01-01T00:00:00Z
Q1336424,P570,-0400-01-01T00:00:00Z
Q6070922,P570,+1858-00-00T00:00:00Z
Q6070922,P569,+1768-01-01T00:00:00Z
Q17214867,P569,+1911-11-26T00:00:00Z
Q17214867,P570,+2010-01-20T00:00:00Z
Q5438291,P569,+1847-06-24T00:00:00Z
Q5438291,P570,+1914-12-28T00:00:00Z
Q5892854,P569,+1875-01-01T00:00:00Z
Q5892854,P570,+1940-01-01T00:00:00Z
Q1113148,P569,+1954-00-00T00:00:00Z
Q18018718,P569,+1935-01-01T00:00:00Z
Q18018718,P570,+2016-01-16T00:00:00Z
Q28648680,P569,+1970-05-08T00:00:00Z
Q47010786,P569,+1953-02-25T00:00:00Z
Q47010786,P570,+2018-01-01T00:00:00Z
Q95137577,P569,+1942-02-08T00:00:00Z
Q111051,P569,+1693-10-14T00:00:00Z
Q111051,P570,+1752-01-28T00:00:00Z
Q11413925,P569,+1921-01-01T00:00:00Z
Q11413925,P570,+1977-01-01T00:00:00Z
Q31280456,P569,+1940-01-01T00:00:00Z
Q16403134,P569,+1957-01-05T00:00:00Z
Q1105214,P570,+1983-04-13T00:00:00Z
Q1105214,P569,+1907-05-17T00:00:00Z
Q104812770,P569,+1880-00-00T00:00:00Z
Q104812770,P570,+1940-00-00T00:00:00Z
Q3064681,P569,+1881-01-01T00:00:00Z
Q3064681,P570,+1931-03-03T00:00:00Z
Q879673,P569,+1969-01-01T00:00:00Z
Q1665392,P569,+1803-11-29T00:00:00Z
Q1665392,P570,+1868-03-04T00:00:00Z
Q52154039,P569,+1599-01-01T00:00:00Z
Q52154039,P570,+1672-01-01T00:00:00Z
Q18110387,P569,+1907-08-18T00:00:00Z
Q3389031,P569,+1741-00-00T00:00:00Z
Q3389031,P570,+1803-00-00T00:00:00Z
Q6862002,P569,+1938-00-00T00:00:00Z
Q6862002,P570,+1997-05-14T00:00:00Z
Q345926,P569,+1843-02-24T00:00:00Z
Q345926,P570,+1924-01-28T00:00:00Z
Q15407011,P569,+1872-12-15T00:00:00Z
Q15407011,P570,+1955-12-06T00:00:00Z
Q15970966,P569,+1881-07-03T00:00:00Z
Q15970966,P570,+1923-01-01T00:00:00Z
Q5371837,P570,+1997-06-17T00:00:00Z
Q5371837,P569,+1911-04-13T00:00:00Z
Q966522,P569,+1973-06-12T00:00:00Z
Q325262,P569,+1897-03-31T00:00:00Z
Q325262,P570,+1982-01-16T00:00:00Z
Q59784800,P569,+1898-00-00T00:00:00Z
Q59784800,P570,+1974-00-00T00:00:00Z
Q55186340,P570,+2005-06-01T00:00:00Z
Q55186340,P569,+1939-04-12T00:00:00Z
Q99434205,P569,+1924-02-00T00:00:00Z
Q99434205,P570,+2017-10-01T00:00:00Z
Q95473800,P569,+1948-07-21T00:00:00Z
Q456209,P569,+1741-11-11T00:00:00Z
Q456209,P570,+1764-06-08T00:00:00Z
Q112559928,P569,+1984-00-00T00:00:00Z
Q21506453,P569,+1947-01-01T00:00:00Z
Q859,P569,-0427-05-07T00:00:00Z
Q859,P570,-0347-00-00T00:00:00Z
Q6052225,P569,+1946-01-01T00:00:00Z
Q25451380,P569,+1943-00-00T00:00:00Z
Q12223159,P569,+1944-01-01T00:00:00Z
Q12223159,P570,+2020-06-03T00:00:00Z
Q1196186,P569,+1931-06-16T00:00:00Z
Q1196186,P570,+2021-09-12T00:00:00Z
Q65055008,P569,+1862-02-11T00:00:00Z
Q65055008,P570,+1939-10-10T00:00:00Z
Q2656605,P569,+1750-06-06T00:00:00Z
Q2656605,P570,+1823-09-11T00:00:00Z
Q108028368,P569,+1946-01-14T00:00:00Z
Q95438782,P569,+1946-02-23T00:00:00Z
Q993489,P569,+1911-10-12T00:00:00Z
Q993489,P570,+1986-01-15T00:00:00Z
Q9364,P569,+1905-06-21T00:00:00Z
Q9364,P570,+1980-04-15T00:00:00Z
Q526510,P570,+2014-02-06T00:00:00Z
Q526510,P569,+1930-05-16T00:00:00Z
Q112370865,P569,+1954-00-00T00:00:00Z
Q185548,P569,+1952-08-08T00:00:00Z
Q53545043,P569,+1947-01-01T00:00:00Z
Q53545043,P570,+2014-01-28T00:00:00Z
Q101434043,P570,+1998-11-12T00:00:00Z
Q101434043,P569,+1921-10-10T00:00:00Z
Q123382614,P569,+1887-04-18T00:00:00Z
Q23942687,P570,+1971-02-01T00:00:00Z
Q23942687,P569,+1904-05-08T00:00:00Z
Q189711,P569,+0500-01-01T00:00:00Z
Q11687188,P569,+1941-01-01T00:00:00Z
Q161876,P569,+1911-11-30T00:00:00Z
Q161876,P570,+1976-10-18T00:00:00Z
Q6857927,P570,+1977-06-06T00:00:00Z
Q6857927,P569,+1897-07-23T00:00:00Z
Q27514749,P569,+1940-01-19T00:00:00Z
Q127345,P569,+1750-04-01T00:00:00Z
Q127345,P570,+1812-02-28T00:00:00Z
Q112527634,P569,+1936-00-00T00:00:00Z
Q30753460,P569,+1959-10-31T00:00:00Z
Q105755203,P569,+1925-05-06T00:00:00Z
Q105755203,P570,+2015-01-24T00:00:00Z
Q19001472,P569,+1975-01-01T00:00:00Z
Q111986722,P569,+1895-05-03T00:00:00Z
Q111986722,P570,+1977-05-30T00:00:00Z
Q26997525,P570,+1819-10-24T00:00:00Z
Q26997525,P569,+1745-04-27T00:00:00Z
Q9372,P569,-0145-00-00T00:00:00Z
Q9372,P570,-0086-00-00T00:00:00Z
Q497595,P569,+1519-00-00T00:00:00Z
Q497595,P570,+1583-01-01T00:00:00Z
Q623301,P569,+1913-01-01T00:00:00Z
Q623301,P570,+1992-09-08T00:00:00Z
Q661172,P570,+1958-04-25T00:00:00Z
Q661172,P569,+1881-05-21T00:00:00Z
Q17505295,P569,+1938-00-00T00:00:00Z
Q17505295,P570,+2006-00-00T00:00:00Z
Q493702,P569,+0960-01-01T00:00:00Z
Q493702,P570,+0997-01-01T00:00:00Z
Q12795866,P570,+2011-09-07T00:00:00Z
Q12795866,P569,+1947-05-24T00:00:00Z
Q21394470,P569,+1909-08-02T00:00:00Z
Q21394470,P570,+1999-04-15T00:00:00Z
Q2820977,P569,+1923-11-28T00:00:00Z
Q2820977,P570,+2012-02-04T00:00:00Z
Q9030126,P569,+1933-07-01T00:00:00Z
Q9030126,P570,+2011-12-13T00:00:00Z
Q965524,P569,+1763-06-21T00:00:00Z
Q965524,P570,+1845-09-02T00:00:00Z
Q1405098,P569,+1895-10-14T00:00:00Z
Q1405098,P570,+1955-07-06T00:00:00Z
Q118778,P569,+1907-02-27T00:00:00Z
Q118778,P570,+1952-03-25T00:00:00Z
Q21339171,P569,+1941-01-01T00:00:00Z
Q94921115,P569,+1890-00-00T00:00:00Z
Q94921115,P570,+1962-00-00T00:00:00Z
Q69557526,P569,+1892-07-01T00:00:00Z
Q69557526,P570,+1984-04-12T00:00:00Z
Q10938636,P569,+1949-12-22T00:00:00Z
Q108778,P569,+1823-03-15T00:00:00Z
Q108778,P570,+1895-11-15T00:00:00Z
Q51952122,P570,+2018-04-02T00:00:00Z
Q4768179,P570,+2002-03-31T00:00:00Z
Q4768179,P569,+1911-03-26T00:00:00Z
Q920354,P569,-0700-01-01T00:00:00Z
Q12239329,P569,+1935-00-00T00:00:00Z
Q12239329,P570,+2020-06-03T00:00:00Z
Q18644226,P569,+1967-01-01T00:00:00Z
Q1222919,P569,+1959-11-29T00:00:00Z
Q110764346,P569,+1918-11-18T00:00:00Z
Q110764346,P570,+1974-04-10T00:00:00Z
Q95273525,P569,+1956-00-00T00:00:00Z
Q66853,P569,+1030-00-00T00:00:00Z
Q66853,P570,+1103-01-01T00:00:00Z
Q973872,P569,+1875-11-01T00:00:00Z
Q973872,P570,+1967-04-26T00:00:00Z
Q6894479,P570,+1907-10-16T00:00:00Z
Q6894479,P569,+1837-12-09T00:00:00Z
Q680632,P569,+1898-12-04T00:00:00Z
Q680632,P570,+1983-09-21T00:00:00Z
Q109876850,P569,+1900-04-24T00:00:00Z
Q109876850,P570,+1971-05-23T00:00:00Z
Q15491441,P570,+1953-12-25T00:00:00Z
Q15491441,P569,+1872-12-03T00:00:00Z
Q24700824,P570,+1994-04-23T00:00:00Z
Q24700824,P569,+1925-12-18T00:00:00Z
Q525306,P569,+1874-03-11T00:00:00Z
Q525306,P570,+1942-12-01T00:00:00Z
Q12815959,P569,+1950-01-31T00:00:00Z
Q21001073,P569,+1897-11-19T00:00:00Z
Q21001073,P570,+1967-08-28T00:00:00Z
Q371147,P569,+1942-09-08T00:00:00Z
Q29168585,P569,+1964-00-00T00:00:00Z
Q6562825,P569,+1656-00-00T00:00:00Z
Q6562825,P570,+1706-02-15T00:00:00Z
Q619,P569,+1473-02-19T00:00:00Z
Q619,P570,+1543-05-24T00:00:00Z
Q1374631,P569,+1937-02-28T00:00:00Z
Q1374631,P570,+2019-08-14T00:00:00Z
Q3105530,P569,+1959-00-00T00:00:00Z
Q12245618,P569,+1931-01-17T00:00:00Z
Q12245618,P570,+2020-04-22T00:00:00Z
Q21611654,P569,+1942-01-01T00:00:00Z
Q3420722,P569,+1949-09-02T00:00:00Z
Q3420722,P570,+2016-12-29T00:00:00Z
Q24431414,P569,+1935-00-00T00:00:00Z
Q24431414,P570,+2022-01-05T00:00:00Z
Q21518420,P569,+1938-01-01T00:00:00Z
Q21518420,P570,+1984-01-01T00:00:00Z
Q715203,P570,+1715-09-27T00:00:00Z
Q715203,P569,+1635-00-00T00:00:00Z
Q6007341,P569,+1963-01-01T00:00:00Z
Q63346891,P569,+1883-00-00T00:00:00Z
Q63346891,P570,+1933-04-05T00:00:00Z
Q25973,P569,+1877-07-02T00:00:00Z
Q25973,P570,+1962-08-09T00:00:00Z
Q12735503,P569,+1946-01-16T00:00:00Z
Q19630174,P569,+1877-00-00T00:00:00Z
Q19630174,P570,+1941-10-00T00:00:00Z
Q102282875,P569,+1877-00-00T00:00:00Z
Q102282875,P570,+1974-00-00T00:00:00Z
Q744125,P569,-0401-01-01T00:00:00Z
Q744125,P570,-0401-01-01T00:00:00Z
Q439913,P569,+1950-10-26T00:00:00Z
Q109854075,P569,+1903-01-01T00:00:00Z
Q109854075,P570,+1966-01-25T00:00:00Z
Q10969300,P570,+2006-01-22T00:00:00Z
Q10969300,P569,+1940-09-25T00:00:00Z
Q189506,P569,-0434-00-00T00:00:00Z
Q189506,P570,-0355-01-01T00:00:00Z
Q84552,P569,+1879-09-27T00:00:00Z
Q84552,P570,+1934-07-24T00:00:00Z
Q838996,P569,+1900-11-04T00:00:00Z
Q838996,P570,+1954-04-17T00:00:00Z
Q1287486,P569,-0400-01-01T00:00:00Z
Q1287486,P570,-0300-01-01T00:00:00Z
Q517365,P569,+1819-01-01T00:00:00Z
Q517365,P570,+1869-09-23T00:00:00Z
Q15961988,P570,+1987-12-23T00:00:00Z
Q15961988,P569,+1920-04-06T00:00:00Z
Q19843946,P569,+1947-07-09T00:00:00Z
Q19843946,P570,+2020-03-07T00:00:00Z
Q3009667,P569,+1849-08-12T00:00:00Z
Q3009667,P570,+1911-12-17T00:00:00Z
Q22673227,P569,+1832-05-30T00:00:00Z
Q22673227,P570,+1907-04-09T00:00:00Z
Q693819,P569,+1950-08-19T00:00:00Z
Q969881,P569,+1897-05-20T00:00:00Z
Q969881,P570,+1937-05-05T00:00:00Z
Q7145717,P570,+2012-01-04T00:00:00Z
Q7145717,P569,+1925-12-12T00:00:00Z
Q1556464,P570,+1826-02-21T00:00:00Z
Q1556464,P569,+1742-01-01T00:00:00Z
Q95074483,P570,+2001-03-06T00:00:00Z
Q95074483,P569,+1923-04-21T00:00:00Z
Q1483866,P569,+1840-11-16T00:00:00Z
Q1483866,P570,+1917-07-20T00:00:00Z
Q64606225,P569,+1959-11-15T00:00:00Z
Q6053789,P569,+1959-01-01T00:00:00Z
Q106716013,P569,+1836-01-01T00:00:00Z
Q106716013,P570,+1900-01-01T00:00:00Z
Q104274,P569,+1874-12-18T00:00:00Z
Q104274,P570,+1935-05-02T00:00:00Z
Q1586140,P569,+1909-06-27T00:00:00Z
Q1586140,P570,+2004-01-09T00:00:00Z
Q94908242,P570,+1974-00-00T00:00:00Z
Q94908242,P569,+1905-00-00T00:00:00Z
Q1529305,P569,+1932-10-10T00:00:00Z
Q1529305,P570,+2017-03-23T00:00:00Z
Q15839344,P570,+2009-04-03T00:00:00Z
Q15839344,P569,+1925-01-31T00:00:00Z
Q68110202,P569,+1873-00-00T00:00:00Z
Q1493020,P569,+1950-11-11T00:00:00Z
Q1493020,P570,+2022-05-23T00:00:00Z
Q12372166,P569,+1889-06-29T00:00:00Z
Q12372166,P570,+1970-01-26T00:00:00Z
Q12662893,P569,+1922-00-00T00:00:00Z
Q12662893,P570,+2015-12-28T00:00:00Z
Q76516,P569,+1843-11-19T00:00:00Z
Q76516,P570,+1896-08-18T00:00:00Z
Q6110748,P570,+1989-07-01T00:00:00Z
Q6110748,P569,+1915-11-15T00:00:00Z
