start_node,edge_type,end_node
Q9303011,P106,Q170790
Q9303011,P27,Q36
Q9303011,P69,Q144488
Q1083378,P27,Q38
Q1083378,P106,Q4964182
Q1083378,P69,Q593321
Q1083378,P737,Q11031
Q1083378,P1066,Q3608193
Q5732535,P1066,Q859
Q5732535,P2348,Q428995
Q5732535,P106,Q4964182
Q112447964,P106,Q121594
Q112447964,P101,Q5891
Q61482586,P106,Q4964182
Q1491032,P27,Q142
Q1491032,P106,Q201788
Q1491032,P185,Q43299312
Q1491032,P101,Q201486
Q22443763,P106,Q36180
Q22443763,P27,Q29
Q22443763,P69,Q308963
Q22443763,P101,Q5891
Q11630779,P106,Q4964182
Q11630779,P27,Q17
Q66061,P69,Q153978
Q66061,P106,Q4964182
Q66061,P27,Q43287
Q66061,P737,Q58586
Q108395539,P106,Q520549
Q75868,P27,Q16957
Q75868,P106,Q82955
Q75868,P800,Q1197193
Q1792731,P27,Q183
Q1792731,P106,Q215548
Q93237636,P101,Q1028964
Q93237636,P106,Q4964182
Q2865121,P106,Q1930187
Q2865121,P27,Q142
Q2865121,P69,Q273447
Q612358,P69,Q1819342
Q612358,P27,Q145
Q612358,P106,Q4964182
Q612358,P185,Q54575692
Q93229992,P27,Q38
Q93229992,P106,Q4964182
Q967356,P106,Q170790
Q967356,P27,Q145
Q967356,P101,Q395
Q967356,P802,Q967274
Q7331525,P27,Q408
Q7331525,P106,Q1622272
Q7331525,P101,Q854537
Q7331525,P69,Q487556
Q7331525,P551,Q3114
Q107605453,P31,Q829080
Q107605453,P17,Q145
Q107605453,P131,Q24826
Q107605453,P276,Q101011550
Q107605453,P101,Q209295
Q111523219,P106,Q23760244
Q111523219,P27,Q38
Q111523219,P69,Q691851
Q61114705,P69,Q13164
Q61114705,P106,Q4964182
Q2959558,P27,Q142
Q2959558,P106,Q4964182
Q112490355,P106,Q1238570
Q112490355,P101,Q36442
Q29169755,P106,Q4964182
Q3956292,P27,Q38
Q3956292,P106,Q4964182
Q7387565,P106,Q3658608
Q7387565,P27,Q668
Q113798014,P106,Q4964182
Q3158824,P27,Q142
Q3158824,P106,Q4964182
Q459921,P27,Q160307
Q459921,P106,Q170790
Q459921,P101,Q333
Q459921,P1066,Q298439
Q2080066,P106,Q644687
Q88742276,P106,Q16389557
Q88742276,P69,Q487556
Q88742276,P185,Q96051899
Q88742276,P101,Q59115
Q51884606,P69,Q274486
Q51884606,P106,Q4964182
Q106889959,P106,Q2374149
Q106889959,P27,Q252
Q94530208,P106,Q152002
Q94530208,P101,Q1038158
Q6372447,P69,Q270532
Q6372447,P551,Q36312
Q6372447,P106,Q15632482
Q6372447,P27,Q223
Q947485,P106,Q188094
Q947485,P27,Q70972
Q16388852,P106,Q662729
Q16388852,P27,Q15180
Q112374800,P106,Q4964182
Q201750,P27,Q38
Q201750,P106,Q36180
Q201750,P101,Q34178
Q644214,P106,Q4964182
Q644214,P27,Q844930
Q644214,P2348,Q428995
Q644214,P135,Q179541
Q95246236,P106,Q4964182
Q19408411,P27,Q38
Q19408411,P106,Q14565331
Q19408411,P69,Q820887
Q94883344,P106,Q1231865
Q112548019,P106,Q4964182
Q112548019,P101,Q9471
Q59679045,P106,Q201788
Q59679045,P101,Q395
Q11548406,P69,Q336264
Q11548406,P106,Q4964182
Q11548406,P27,Q17
Q93239832,P27,Q38
Q93239832,P106,Q4964182
Q10367300,P27,Q45
Q10367300,P106,Q36180
Q100975137,P27,Q36
Q100975137,P106,Q4964182
Q100975137,P101,Q488059
Q2333972,P106,Q1086863
Q2333972,P27,Q29999
Q2333972,P551,Q727
Q2333972,P69,Q156598
Q311161,P106,Q10800557
Q311161,P27,Q30
Q311161,P69,Q7366447
Q311161,P551,Q58731
Q112488837,P106,Q4964182
Q112488837,P101,Q5891
Q22122540,P27,Q414
Q22122540,P69,Q5854907
Q22122540,P106,Q36180
Q94751587,P106,Q33999
Q94751587,P101,Q222749
Q16492108,P27,Q155
Q16492108,P106,Q36834
Q5268046,P69,Q1480421
Q5268046,P27,Q902
Q5268046,P106,Q4964182
Q23059679,P106,Q1930187
Q25453439,P106,Q4964182
Q65218928,P106,Q4964182
Q65218928,P27,Q28
Q65218928,P69,Q1104077
Q12805933,P106,Q4964182
Q12805933,P27,Q215
Q122381896,P106,Q22336956
Q122381896,P27,Q29
Q122381896,P69,Q3042433
Q114567134,P106,Q4964182
Q114567134,P27,Q188586
Q107875471,P106,Q58968
Q5200828,P27,Q27
Q5200828,P106,Q1234713
Q5200828,P101,Q1367940
Q11934457,P106,Q4964182
Q11934457,P135,Q179541
Q11934457,P2348,Q428995
Q112454450,P106,Q211346
Q112532759,P106,Q201788
Q112532759,P101,Q309
Q112438364,P106,Q4964182
Q112438364,P101,Q5891
Q95088083,P106,Q6051619
Q95088083,P101,Q188462
Q113774639,P106,Q4964182
Q1960921,P27,Q161885
Q1960921,P106,Q4964182
Q2248495,P106,Q4964182
Q2248495,P27,Q29999
Q1285583,P27,Q36704
Q1285583,P106,Q36180
Q1285583,P737,Q376036
Q1285583,P69,Q1517780
Q11369721,P27,Q17
Q11369721,P106,Q4964182
Q3826494,P106,Q4964182
Q3826494,P135,Q191359
Q561782,P27,Q145
Q561782,P106,Q49757
Q561782,P69,Q1536562
Q6387670,P106,Q3658608
Q6387670,P27,Q145
Q53503012,P106,Q19507792
Q113715373,P101,Q166153
Q113715373,P106,Q1622272
Q113715373,P27,Q183
Q5237062,P106,Q170790
Q5237062,P27,Q408
Q5237062,P69,Q7056909
Q565381,P27,Q142
Q565381,P69,Q83259
Q565381,P106,Q4964182
Q565381,P737,Q434346
Q565381,P135,Q192068
Q56182435,P106,Q16323111
Q93232891,P27,Q38
Q93232891,P106,Q24265174
Q3369374,P106,Q4773904
Q3369374,P27,Q31
Q3369374,P69,Q273518
Q11095476,P106,Q82955
Q11095476,P27,Q8733
Q2382799,P69,Q336264
Q2382799,P27,Q17
Q2382799,P106,Q1622272
Q16006772,P106,Q4964182
Q113709514,P27,Q30
Q113709514,P106,Q16323111
Q2390351,P69,Q4204467
Q2390351,P106,Q4964182
Q2390351,P27,Q34266
Q2390351,P101,Q5891
Q93234353,P106,Q201788
Q93234353,P27,Q183
Q93234353,P101,Q50675
Q7284377,P106,Q4964182
Q7284377,P27,Q33
Q7284377,P69,Q41506
Q7284377,P101,Q5891
Q9010598,P27,Q96
Q9010598,P69,Q222738
Q9010598,P106,Q49757
Q47499208,P27,Q142
Q47499208,P106,Q16308156
Q47499208,P185,Q108764964
Q47499208,P69,Q3064325
Q56043538,P106,Q4964182
Q56043538,P69,Q1161297
Q1365026,P27,Q30
Q1365026,P69,Q13371
Q1365026,P106,Q4964182
Q1365026,P101,Q5891
Q1604888,P27,Q183
Q1604888,P106,Q4964182
Q112564182,P106,Q201788
Q112564182,P101,Q235329
Q15446659,P106,Q212980
Q15446659,P27,Q1206012
Q15446659,P101,Q11190
Q65048687,P106,Q4964182
Q65048687,P27,Q414
Q65048687,P69,Q1570489
Q17228109,P27,Q17
Q17228109,P106,Q4964182
Q17228109,P69,Q11524880
Q113812783,P106,Q19829980
Q2973030,P106,Q49757
Q2973030,P27,Q29999
Q2973030,P69,Q156598
Q16906618,P27,Q20
Q16906618,P69,Q49118
Q16906618,P101,Q9465
Q16906618,P106,Q4964182
Q1044177,P27,Q30
Q1044177,P106,Q1622272
Q1044177,P101,Q21201
Q328793,P106,Q4964182
Q328793,P27,Q1363688
Q328793,P2348,Q486761
Q471175,P27,Q34
Q471175,P106,Q1281618
Q471175,P69,Q218506
Q471175,P101,Q203209
Q471175,P135,Q843393
Q113778022,P27,Q142
Q113778022,P106,Q4964182
Q2561318,P27,Q183
Q2561318,P106,Q4964182
Q2561318,P101,Q5891
Q6114688,P106,Q1234713
Q6114688,P27,Q30
Q6114688,P101,Q209295
Q6114688,P551,Q829
Q6114688,P69,Q3360203
Q102258622,P69,Q35794
Q102258622,P185,Q102409888
Q102258622,P106,Q170790
Q3608778,P27,Q38
Q3608778,P106,Q1028181
Q24833043,P69,Q15570
Q24833043,P106,Q4964182
Q113751572,P106,Q1234713
Q1398332,P27,Q145
Q1398332,P69,Q536282
Q1398332,P106,Q49757
Q1398332,P800,Q1529809
Q5431558,P69,Q1475631
Q5431558,P106,Q16533
Q5431558,P27,Q843
Q30904183,P69,Q1367388
Q30904183,P106,Q4964182
Q30904183,P27,Q96
Q6400416,P27,Q794
Q6400416,P106,Q4964182
Q112510078,P106,Q4964182
Q112510078,P101,Q5891
Q7273734,P69,Q180865
Q7273734,P27,Q30
Q7273734,P106,Q4964182
Q117521305,P106,Q1622272
Q117521305,P101,Q126842
Q9154187,P106,Q4964182
Q19613707,P27,Q34266
Q19613707,P106,Q1028181
Q19613707,P69,Q4331495
Q19613707,P101,Q8242
Q56388399,P106,Q4964182
Q100361174,P106,Q4964182
Q100361174,P101,Q5891
Q112084178,P106,Q4964182
Q112084178,P27,Q29999
Q112084178,P69,Q1065414
Q112084178,P800,Q58285316
Q112084178,P101,Q9476
Q3929058,P27,Q38
Q3929058,P106,Q2306091
Q5207875,P27,Q668
Q5207875,P106,Q4964182
Q45198329,P106,Q16323111
Q45198329,P27,Q29999
Q113753792,P106,Q4964182
Q112443802,P106,Q4964182
Q65244235,P27,Q33
Q65244235,P106,Q4964182
Q11874412,P27,Q214
Q11874412,P106,Q201788
Q11874412,P101,Q50675
Q76357,P135,Q151843
Q76357,P106,Q2306091
Q76357,P27,Q183
Q76357,P69,Q155354
Q76357,P800,Q1362751
Q76357,P1066,Q152388
Q76357,P101,Q5891
Q76357,P185,Q63974792
Q65315453,P106,Q4964182
Q65315453,P27,Q215
Q10966201,P27,Q33
Q10966201,P106,Q36180
Q10966201,P69,Q185246
Q100773937,P106,Q49757
Q100773937,P27,Q29
Q100773937,P551,Q2807
Q93232855,P106,Q4964182
Q5963395,P27,Q794
Q5963395,P106,Q4964182
Q97841,P27,Q27306
Q97841,P106,Q1930187
Q97841,P69,Q2649559
Q113716529,P106,Q4964182
Q6066609,P106,Q4964182
Q6066609,P27,Q34
Q3288661,P27,Q142
Q3288661,P106,Q4964182
Q116038956,P27,Q212
Q116038956,P106,Q2306091
Q7087594,P106,Q36180
Q7087594,P27,Q30
Q7087594,P69,Q4775035
Q55655556,P101,Q44325
Q55655556,P69,Q27621
Q55655556,P27,Q15180
Q55655556,P106,Q37226
Q4725204,P27,Q794
Q4725204,P106,Q43845
Q24581389,P106,Q177220
Q24581389,P27,Q96
Q114836387,P27,Q38
Q114836387,P106,Q4964182
Q114836387,P69,Q820887
Q113728969,P106,Q1234713
Q67156,P27,Q183
Q67156,P106,Q1622272
Q67156,P69,Q152838
Q102343552,P1066,Q3767113
Q102343552,P802,Q102347563
Q102343552,P185,Q102362426
Q102343552,P27,Q38
Q102343552,P106,Q14565331
Q1668489,P27,Q183
Q1668489,P106,Q627325
Q2051099,P106,Q4964182
Q113773977,P106,Q4964182
Q113773977,P27,Q183
Q120206599,P106,Q4964182
Q1733780,P27,Q183
Q1733780,P106,Q2504617
Q1733780,P101,Q1277348
Q112534806,P106,Q121594
Q112534806,P101,Q9174
Q650151,P27,Q40
Q650151,P106,Q4964182
Q650151,P101,Q461659
Q650151,P185,Q107054
Q2662521,P106,Q4964182
Q2662521,P1066,Q1740630
Q2662521,P802,Q106792802
Q2471182,P69,Q59772480
Q2471182,P27,Q34266
Q2471182,P106,Q201788
Q2471182,P101,Q309
Q2471182,P802,Q4289917
Q2471182,P185,Q22137580
Q7246275,P106,Q4964182
Q7246275,P27,Q684030
Q7246275,P101,Q482
Q11684738,P106,Q4964182
Q16150771,P106,Q36180
Q16150771,P69,Q49108
Q16150771,P27,Q258
Q112564328,P106,Q4964182
Q112564328,P101,Q5891
Q21702374,P106,Q4964182
Q21702374,P69,Q336264
Q21702374,P27,Q17
Q95147635,P106,Q3658608
Q21341607,P106,Q2374149
Q21341607,P101,Q188391
Q21341607,P27,Q174193
Q7365519,P106,Q4964182
Q7365519,P69,Q130965
Q7365519,P27,Q30
Q2702181,P27,Q241
Q2702181,P106,Q4964182
Q2702181,P69,Q837320
Q263681,P69,Q2706734
Q263681,P27,Q30
Q263681,P106,Q1238570
Q263681,P101,Q5891
Q263681,P800,Q5505394
Q263681,P551,Q1277756
Q263681,P737,Q1001
Q108921739,P27,Q39
Q108921739,P106,Q4964182
Q833756,P106,Q4964182
Q833756,P27,Q28
Q19301262,P106,Q4964182
Q19301262,P27,Q29
Q2914083,P106,Q4964182
Q2914083,P27,Q30
Q2914083,P69,Q221645
Q112486669,P106,Q1238570
Q14704790,P106,Q1231865
Q14704790,P101,Q34178
Q326624,P27,Q33946
Q326624,P106,Q4964182
Q326624,P69,Q31519
Q326624,P802,Q12025432
Q326624,P101,Q208217
Q95325833,P106,Q4964182
Q2848551,P27,Q142
Q2848551,P106,Q4964182
Q6767056,P101,Q194294
Q6767056,P27,Q30
Q6767056,P106,Q4964182
Q16209128,P106,Q4964182
Q113775452,P106,Q2599593
Q113775452,P27,Q183
Q334154,P106,Q15442776
Q334154,P101,Q39689
Q334154,P1066,Q3713732
Q120776629,P106,Q4964182
Q120776629,P101,Q5891
Q3990574,P27,Q145
Q3990574,P106,Q1930187
Q3990574,P69,Q1244704
Q3990574,P800,Q4011103
Q3990574,P101,Q820655
Q112489158,P106,Q1792450
Q112489158,P101,Q1772393
Q11282814,P106,Q4964182
Q11282814,P27,Q36
Q11282814,P101,Q7748
Q11282814,P69,Q9379664
Q112506611,P106,Q36180
Q112506611,P101,Q131505
Q87400436,P27,Q38
Q87400436,P101,Q204100
Q87400436,P106,Q24265174
Q87400436,P69,Q645663
Q11906108,P106,Q4964182
Q93370456,P27,Q29
Q93370456,P106,Q1622272
Q93370456,P101,Q5891
Q93370456,P69,Q219615
Q44909530,P27,Q40
Q44909530,P106,Q2599593
Q44909530,P101,Q8242
Q324944,P69,Q273642
Q324944,P27,Q142
Q324944,P106,Q36180
Q324944,P135,Q570341
Q324944,P101,Q115160290
Q633563,P27,Q142
Q633563,P106,Q36180
Q633563,P101,Q5891
Q633563,P1066,Q464879
Q95952109,P106,Q4964182
Q95952109,P27,Q214
Q1457414,P27,Q183
Q1457414,P106,Q1622272
Q1457414,P101,Q5891
Q1306434,P27,Q30
Q1306434,P69,Q372608
Q1306434,P106,Q4964182
Q1306434,P135,Q5247442
Q113783168,P106,Q4964182
Q113783168,P27,Q38
Q19843710,P106,Q1114448
Q19843710,P27,Q142
Q1699663,P106,Q170790
Q1699663,P101,Q1166618
Q1699663,P27,Q30
Q1699663,P69,Q193727
Q1699663,P185,Q102166948
Q30611339,P106,Q3658608
Q16394115,P106,Q4964182
Q16394115,P27,Q15180
Q16394115,P69,Q31194465
Q115706286,P27,Q36
Q115706286,P106,Q4964182
Q62566728,P106,Q4964182
Q62566728,P27,Q1041
Q93238150,P106,Q201788
Q93238150,P101,Q50675
Q5516722,P27,Q233
Q5516722,P106,Q4964182
Q93243894,P106,Q4964182
Q93243894,P101,Q179805
Q25536440,P106,Q4964182
Q25536440,P69,Q2043205
Q95222370,P106,Q1234713
Q491828,P106,Q4964182
Q491828,P27,Q28179
Q3160015,P27,Q31
Q3160015,P106,Q49757
Q3160015,P101,Q5891
Q11316739,P69,Q7842
Q11316739,P106,Q4964182
Q11316739,P27,Q17
Q15839162,P106,Q170790
Q15839162,P802,Q457986
Q15839162,P27,Q4948
Q28790621,P106,Q1238570
Q28790621,P27,Q83286
Q437543,P27,Q153529
Q437543,P106,Q201788
Q437543,P551,Q3868171
Q437543,P69,Q193510
Q437543,P800,Q108000678
Q437543,P101,Q115154803
Q28357450,P106,Q1930187
Q94845790,P106,Q1234713
Q12400312,P27,Q29
Q12400312,P185,Q8263912
Q12400312,P106,Q4964182
Q12400312,P69,Q219694
Q2895165,P27,Q30
Q2895165,P69,Q432637
Q2895165,P106,Q82955
Q113737338,P101,Q1143546
Q113737338,P27,Q183
Q11772228,P106,Q2306091
Q11772228,P69,Q1752712
Q11772228,P101,Q1662673
Q11772228,P27,Q36
Q110875767,P106,Q4964182
Q110875767,P101,Q59115
Q110875767,P69,Q168515
Q8342076,P106,Q12406482
Q8342076,P27,Q29
Q95106278,P106,Q201788
Q1689796,P106,Q36834
Q1689796,P27,Q213
Q6464010,P106,Q4964182
Q6464010,P69,Q29388739
Q315387,P106,Q170790
Q315387,P101,Q76592
Q315387,P27,Q145
Q315387,P69,Q1059517
Q315387,P800,Q3137640
Q315387,P185,Q9391
Q12212819,P106,Q49757
Q12212819,P27,Q822
Q12212819,P69,Q469482
Q3324720,P27,Q142
Q3324720,P106,Q15296811
Q12360508,P106,Q4964182
Q28967722,P106,Q1114448
Q28967722,P27,Q145
Q28967722,P69,Q503424
Q28967722,P101,Q998555
Q19981340,P27,Q20
Q19981340,P106,Q4964182
Q3830375,P27,Q38
Q3830375,P106,Q4964182
Q1163969,P27,Q34266
Q1163969,P106,Q36180
Q1163969,P69,Q4138505
Q113807999,P106,Q4964182
Q1717460,P27,Q183
Q1717460,P106,Q16267607
Q1717460,P101,Q495527
Q4673518,P106,Q4964182
Q51682554,P106,Q4964182
Q67274,P27,Q183
Q67274,P106,Q36180
Q67274,P101,Q655970
Q3179441,P27,Q1008
Q3179441,P106,Q4964182
Q19842825,P106,Q1662561
Q19842825,P27,Q408
Q19842825,P69,Q1640648
Q19842825,P101,Q431
Q112197265,P106,Q4964182
Q439143,P69,Q1465651
Q439143,P106,Q4964182
Q439143,P27,Q145
Q439143,P185,Q6409938
Q11906232,P106,Q4964182
Q6512,P106,Q4964182
Q6512,P69,Q186285
Q6512,P27,Q756617
Q6512,P551,Q1748
Q6512,P737,Q868
Q6512,P101,Q5891
Q6512,P1066,Q137571
Q6512,P800,Q1152009
Q6512,P135,Q38066
Q120381537,P106,Q4964182
Q5953659,P27,Q794
Q5953659,P106,Q36180
Q2725559,P69,Q797892
Q2725559,P106,Q4964182
Q2725559,P27,Q174193
Q115285090,P106,Q33999
Q115285090,P69,Q1229996
Q115285090,P27,Q29
Q111637,P106,Q170790
Q111637,P27,Q30
Q111637,P69,Q49088
Q111637,P551,Q17042
Q111637,P737,Q92741
Q111637,P101,Q395
Q111637,P185,Q545558
Q111637,P1066,Q92741
Q705010,P27,Q30
Q705010,P106,Q170790
Q705010,P101,Q8078
Q5045090,P106,Q4964182
Q106545811,P106,Q15980158
Q106545811,P27,Q30
Q106545811,P69,Q1075339
Q113808375,P106,Q4964182
Q93236739,P27,Q38
Q93236739,P106,Q4964182
Q93236739,P101,Q837795
Q16436179,P106,Q4964182
Q21545736,P106,Q250867
Q18603905,P135,Q1126340
Q18603905,P106,Q39631
Q18603905,P1066,Q1047689
Q18603905,P802,Q236594
Q1679321,P27,Q183
Q1679321,P106,Q4964182
Q95395718,P106,Q4964182
Q68987,P27,Q28513
Q68987,P106,Q36180
Q366496,P106,Q4964182
Q366496,P27,Q145
Q366496,P69,Q223429
Q69442182,P106,Q4964182
Q69442182,P27,Q414
Q9262702,P106,Q4964182
Q220856,P69,Q273626
Q220856,P106,Q4964182
Q220856,P27,Q142
Q220856,P802,Q2577106
Q220856,P135,Q210115
Q1617184,P27,Q77
Q1617184,P106,Q487596
Q1617184,P69,Q194223
Q1617184,P101,Q8242
Q94907512,P106,Q4964182
Q20509010,P106,Q49757
Q20509010,P69,Q1977379
Q20509010,P27,Q15180
Q112539830,P106,Q1900167
Q112539830,P101,Q183257
Q283948,P27,Q20
Q283948,P69,Q838330
Q283948,P106,Q2306091
Q5707233,P27,Q298
Q5707233,P69,Q232141
Q5707233,P106,Q49757
Q21192927,P106,Q4964182
Q21192927,P27,Q29
Q112515079,P106,Q121594
Q112515079,P101,Q50637
Q113808888,P106,Q4964182
Q113808888,P27,Q183
Q11925561,P106,Q4964182
Q11925561,P135,Q48235
Q289028,P27,Q30
Q289028,P106,Q4964182
Q289028,P69,Q7060409
Q289028,P800,Q1449443
Q289028,P101,Q232932
Q3629686,P27,Q38
Q3629686,P106,Q4964182
Q3629686,P101,Q484761
Q3629686,P69,Q1236136
Q2687552,P106,Q4964182
Q83430457,P27,Q38
Q83430457,P106,Q4964182
Q112444490,P106,Q39631
Q112444490,P101,Q237151
Q59815573,P106,Q3400985
Q59815573,P69,Q170027
Q59815573,P27,Q145
Q2015647,P27,Q29999
Q2015647,P106,Q4964182
Q47246667,P106,Q599151
Q47246667,P69,Q273579
Q113828364,P106,Q4964182
Q113828364,P27,Q38
Q4445138,P69,Q4480817
Q4445138,P27,Q15180
Q4445138,P106,Q212980
Q4445138,P101,Q9418
Q57585139,P106,Q4964182
Q57585139,P69,Q967165
Q12017213,P106,Q1231865
Q12017213,P69,Q31519
Q12017213,P27,Q33946
Q5065536,P106,Q1028181
Q5065536,P27,Q174193
Q5444940,P27,Q30
Q5444940,P106,Q16012028
Q5444940,P101,Q179805
Q131805,P27,Q30
Q131805,P106,Q4964182
Q131805,P185,Q47667
Q131805,P69,Q193727
Q131805,P101,Q5891
Q131805,P802,Q7342457
Q131805,P551,Q30
Q131805,P800,Q23022314
Q15428777,P27,Q183
Q15428777,P106,Q15980158
Q78586479,P27,Q212
Q78586479,P69,Q4315056
Q78586479,P106,Q4964182
Q315372,P27,Q142
Q315372,P106,Q121594
Q315372,P101,Q21201
Q315372,P69,Q578023
Q315372,P737,Q323245
Q44934372,P106,Q876864
Q44934372,P800,Q3793773
Q44934372,P101,Q194105
Q119712,P27,Q183
Q119712,P106,Q644687
Q112460765,P106,Q4964182
Q21084262,P69,Q4204524
Q21084262,P27,Q184
Q21084262,P101,Q21201
Q21084262,P106,Q2306091
Q968721,P27,Q79
Q968721,P106,Q4964182
Q18626151,P106,Q121594
Q18626151,P69,Q219615
Q18626151,P27,Q29
Q296244,P106,Q214917
Q296244,P800,Q3606339
Q296244,P135,Q170292
Q296244,P27,Q2577303
Q232407,P27,Q30
Q232407,P106,Q82955
Q232407,P69,Q2302336
Q232407,P551,Q189602
Q8962459,P106,Q4964182
Q8962459,P27,Q717
Q99194330,P27,Q34
Q99194330,P106,Q36180
Q95241122,P106,Q627325
Q51155237,P106,Q4964182
Q51155237,P101,Q5891
Q5754664,P106,Q4964182
Q5754664,P27,Q34
Q5754664,P69,Q185246
Q94893972,P106,Q4964182
Q643786,P106,Q11063
Q643786,P27,Q794
Q643786,P101,Q333
Q643786,P185,Q2669359
Q15078946,P27,Q142
Q15078946,P106,Q4964182
Q4520196,P27,Q15180
Q4520196,P69,Q323681
Q4520196,P101,Q309
Q4520196,P106,Q201788
Q4520196,P185,Q15104158
Q4520196,P802,Q15104158
Q201346,P106,Q1234713
Q201346,P2348,Q2277
Q201346,P101,Q5891
Q20029433,P106,Q1930187
Q20029433,P27,Q36
Q20029433,P69,Q1858310
Q113813086,P106,Q1622272
Q113813086,P27,Q29
Q115921319,P69,Q499451
Q115921319,P106,Q3400985
Q115921319,P101,Q2979
Q116174613,P27,Q145
Q116174613,P106,Q2306091
Q116174613,P101,Q21201
Q3765051,P106,Q4964182
Q3765051,P27,Q38
Q3765051,P69,Q499911
Q3765051,P802,Q1525438
Q282498,P27,Q29
Q282498,P69,Q926068
Q282498,P106,Q82955
Q282498,P551,Q9046855
Q282498,P101,Q8134
Q154545,P106,Q82955
Q154545,P27,Q142
Q154545,P69,Q3064325
Q154545,P101,Q482
Q154545,P800,Q115286382
Q6008502,P106,Q1231865
Q6008502,P27,Q241
Q962087,P27,Q30
Q962087,P106,Q4964182
Q962087,P101,Q9465
Q962087,P135,Q842333
Q94875525,P106,Q36180
Q288756,P27,Q33
Q288756,P106,Q4964182
Q288756,P135,Q183216
Q288756,P101,Q8078
Q288756,P69,Q28695
Q288756,P551,Q1757
Q288756,P185,Q102231330
Q104840012,P106,Q201788
Q104840012,P27,Q30
Q104840012,P101,Q309
Q58184066,P106,Q4964182
Q58184066,P27,Q142
Q1135258,P27,Q38
Q1135258,P106,Q250867
Q1135258,P101,Q1367940
Q113773689,P106,Q4964182
Q113773689,P27,Q183
Q5944678,P106,Q1234713
Q5944678,P27,Q96
Q5944678,P69,Q951184
Q97102725,P27,Q32
Q97102725,P106,Q1281521
Q5664762,P27,Q750
Q5664762,P106,Q12406482
Q320546,P27,Q29
Q320546,P106,Q4964182
Q320546,P1066,Q6251778
Q7357965,P106,Q11900058
Q7357965,P27,Q408
Q7357965,P69,Q598841
Q121834235,P106,Q4964182
Q2044035,P69,Q899030
Q2044035,P27,Q145
Q2044035,P106,Q49757
Q2044035,P101,Q8242
Q109302281,P106,Q901
Q109302281,P101,Q5891
Q109302281,P27,Q15180
Q109302281,P69,Q15262522
Q534526,P69,Q83259
Q534526,P27,Q142
Q534526,P106,Q4964182
Q534526,P185,Q3165707
Q98208,P27,Q183
Q98208,P106,Q169470
Q98208,P69,Q32120
Q113716516,P101,Q208217
Q113716516,P106,Q1900167
Q113716516,P27,Q39
Q10540512,P69,Q1074117
Q10540512,P106,Q4964182
Q10540512,P27,Q148
Q10540512,P101,Q5891
Q3174616,P27,Q142
Q3174616,P106,Q644687
Q29420148,P106,Q3658608
Q112506334,P106,Q121594
Q112506334,P101,Q34187
Q11287139,P106,Q4964182
Q11287139,P27,Q28179
Q110554984,P106,Q1234713
Q110554984,P101,Q209295
Q94820982,P106,Q4964182
Q17273460,P106,Q4964182
Q42685927,P27,Q403
Q42685927,P106,Q36180
Q95233571,P106,Q4964182
Q1684652,P27,Q142
Q1684652,P106,Q4964182
Q1684652,P101,Q166542
Q27218095,P27,Q30
Q27218095,P106,Q1607826
Q95756978,P106,Q15296811
Q59209347,P27,Q38
Q59209347,P106,Q4964182
Q59209347,P69,Q193510
Q3617745,P27,Q38
Q3617745,P106,Q36180
Q3617745,P737,Q9358
Q3617745,P69,Q593321
Q7380350,P69,Q805285
Q7380350,P106,Q82955
Q7380350,P27,Q145
Q3479461,P106,Q3658608
Q3479461,P27,Q16
Q971585,P27,Q30
Q971585,P69,Q13371
Q971585,P101,Q38066
Q971585,P106,Q4964182
Q971585,P737,Q48301
Q971585,P2348,Q6927
Q971585,P185,Q6770432
Q112347650,P106,Q121594
Q112347650,P101,Q1331392
Q11534860,P27,Q17
Q11534860,P106,Q4964182
Q11534860,P69,Q1057199
Q109460650,P27,Q38
Q109460650,P106,Q4964182
Q113399147,P106,Q4964182
Q20438443,P106,Q1028181
Q20438443,P27,Q28
Q857017,P2348,Q2815472
Q857017,P106,Q4964182
Q857017,P135,Q48235
Q857017,P27,Q1747689
Q110461378,P106,Q4964182
Q55613577,P106,Q4964182
Q463478,P27,Q29999
Q463478,P106,Q39631
Q463478,P69,Q850730
Q463478,P551,Q17590473
Q72913,P27,Q43287
Q72913,P106,Q1930187
Q72913,P135,Q58848
Q72913,P101,Q7252
Q551252,P27,Q30
Q551252,P69,Q49123
Q551252,P106,Q182436
Q551252,P551,Q23556
Q112531568,P106,Q1227197
Q112531568,P101,Q205398
Q6260266,P69,Q805285
Q6260266,P106,Q4964182
Q6260266,P27,Q408
Q109690231,P106,Q483501
Q109690231,P27,Q142
Q5296700,P69,Q174158
Q5296700,P106,Q133485
Q5296700,P27,Q801
Q5296700,P101,Q837795
Q104797932,P106,Q4964182
Q1244984,P106,Q21550346
Q1244984,P27,Q28
Q3572466,P106,Q14467526
Q3572466,P27,Q17
Q112518306,P106,Q1259917
Q112518306,P101,Q846047
Q109498001,P27,Q38
Q109498001,P106,Q1238570
Q109498001,P101,Q179805
Q3288516,P27,Q142
Q3288516,P106,Q4964182
Q81746877,P106,Q4964182
Q81746877,P101,Q5891
Q926609,P27,Q142
Q926609,P106,Q36180
Q105964534,P106,Q49757
Q319816,P27,Q34266
Q319816,P106,Q2306091
Q319816,P69,Q27621
Q319816,P185,Q312843
Q319816,P101,Q21201
Q319816,P135,Q842333
Q319816,P802,Q43476863
Q319816,P551,Q30
